poi_id,osm_id,name,category,latitude,longitude,itinerary_category,is_itinerary_candidate
HYD005771,5405055072,Domino's,fast_food,17.4417982,78.3577844,Food,True
HYD005772,5515637838,Domino's,fast_food,17.4413058,78.3808629,Food,True
HYD005773,6168451485,Domino's,fast_food,17.4624666,78.3507347,Food,True
HYD005774,6218855685,Domino's,fast_food,17.4062952,78.4512832,Food,True
HYD005775,6868660390,Domino's,fast_food,17.4559975,78.4227013,Food,True
HYD005776,6935257362,Domino's,fast_food,17.5225753,78.3965242,Food,True
HYD005777,7035236528,Domino's,fast_food,17.4347204,78.3870167,Food,True
HYD005778,7035236543,Domino's,fast_food,17.4349353,78.385811,Food,True
HYD005779,7134910154,Domino's,fast_food,17.4137534,78.3948527,Food,True
HYD005780,7244264222,Domino's,fast_food,17.3992032,78.4857694,Food,True
HYD005781,7244487830,Domino's,fast_food,17.3966016,78.4431024,Food,True
HYD005782,7463226397,Domino's,fast_food,17.4884813,78.448888,Food,True
HYD005783,7836389747,Domino's,fast_food,17.4958883,78.3567001,Food,True
HYD005784,8113803298,Domino's,fast_food,17.3990296,78.5605664,Food,True
HYD005785,8318283089,Domino's,fast_food,17.3651415,78.3957772,Food,True
HYD005786,9708882626,Domino's,fast_food,17.3483945,78.5083479,Food,True
HYD005787,9887289818,Domino's,fast_food,17.5115107,78.3846004,Food,True
HYD005788,9918552429,Domino's,fast_food,17.4905941,78.4514884,Food,True
HYD005789,10279697197,Domino's,fast_food,17.3402738,78.5633752,Food,True
HYD005790,12422483854,Domino's,fast_food,17.4061379,78.4513106,Food,True
HYD005791,13227600345,Domino's,fast_food,17.4021807,78.4123669,Food,True
HYD005792,13296871389,Domino's,fast_food,17.5453109,78.5752162,Food,True
HYD005793,13535866502,Domino's,fast_food,17.3620825,78.4751645,Food,True
HYD005794,758940469,Domino's,fast_food,17.368776566666668,78.42955803333334,Food,True
HYD005795,11730656638,Dosa Street,fast_food,17.4518424,78.3655372,Food,True
HYD005796,6266078685,Drunken Monkey,fast_food,17.4420216,78.38814,Food,True
HYD005797,5515637842,Dunkin',fast_food,17.4412709,78.3813752,Food,True
HYD005798,6314120386,Dunkin',fast_food,17.4132036,78.4504727,Food,True
HYD005799,9803882494,Dunkin',fast_food,17.4526175,78.3632614,Food,True
HYD005800,2708167564,Enjoy Fast Food,fast_food,17.3961274,78.511327,Food,True
HYD005801,6255342089,Famous Bread Omlet,fast_food,17.3905127,78.4890342,Food,True
HYD005802,13715414721,Fast Food,fast_food,17.4939601,78.3927698,Food,True
HYD005803,13715470798,Fast Food,fast_food,17.494254,78.3927976,Food,True
HYD005804,13715470799,Fast Food,fast_food,17.4942356,78.3928192,Food,True
HYD005805,13436948467,Fast Food Centre,fast_food,17.3975185,78.4965809,Food,True
HYD005806,7113964286,Fast food and tiffin center,fast_food,17.4321538,78.4258487,Food,True
HYD005807,6266191385,Feel In Saudi,fast_food,17.3905783,78.4636141,Food,True
HYD005808,12972335841,Figaro Pizza,fast_food,17.457471,78.3719505,Food,True
HYD005809,1041920541,Food Republic,fast_food,17.4442239,78.3804557,Food,True
HYD005810,10171342023,Fresh Juice,fast_food,17.4457784,78.3924176,Food,True
HYD005811,13673574378,Fresh juice centre,fast_food,17.4029452,78.4832037,Food,True
HYD005812,10262083200,Galaxy fast food,fast_food,17.444654,78.5258126,Food,True
HYD005813,8233202654,Ganesh Food Court,fast_food,17.4994535,78.5113986,Food,True
HYD005814,2429976498,Gokul Chat,fast_food,17.3850784,78.486167,Food,True
HYD005815,11082456157,Habeeb Hotel and cafe,fast_food,17.4558823,78.4092741,Food,True
HYD005816,1215747409,HazelNut Bakers,fast_food,17.4647351,78.3671468,Food,True
HYD005817,708303182,Hi-Tech Bawarchi,fast_food,17.4410683,78.391636,Food,True
HYD005818,8386697006,Hi-tech fast food center,fast_food,17.4718001,78.3888824,Food,True
HYD005819,2794745076,Hot Chips,fast_food,17.440072,78.4836573,Food,True
HYD005820,6191414038,Hot Chips,fast_food,17.443883,78.3870128,Food,True
HYD005821,7113964485,Hot chips,fast_food,17.4322302,78.4255726,Food,True
HYD005822,13204169692,Hotspot,fast_food,17.5425562,78.5755487,Food,True
HYD005823,1705408968,Hungry Jacks,fast_food,17.5384941,78.3850086,Food,True
HYD005824,13988291743,IKEA Restaurant,fast_food,17.4386648,78.3754005,Food,True
HYD005825,5973746985,ISTANBUL AUTHENTIC DONER KEBAB,fast_food,17.3968383,78.4238275,Food,True
HYD005826,5973746986,ISTANBUL AUTHENTIC DONER KEBAB,fast_food,17.4306846,78.4080527,Food,True
HYD005827,5973773088,ISTANBUL AUTHENTIC DONER KEBAB,fast_food,17.4306478,78.4080256,Food,True
HYD005828,1249553648,Icecream Shop,fast_food,17.414622200000004,78.33293776000001,Food,True
HYD005829,9913821026,Italian Pizzeria,fast_food,17.3931373,78.4425089,Food,True
HYD005830,13715467229,JNTUH Canteen,fast_food,17.4942903,78.3928178,Food,True
HYD005831,6653388885,Jai Bhavani Tiffins,fast_food,17.494677,78.3232337,Food,True
HYD005832,5733146966,Jamba Juice,fast_food,17.336375,78.289547,Food,True
HYD005833,6758497455,James Chan Chinese Fast Food,fast_food,17.4225196,78.5085768,Food,True
HYD005834,11736398311,Jntu Canteen,fast_food,17.4941428,78.3928481,Food,True
HYD005835,8387182713,Josh pro,fast_food,17.413602,78.585311,Food,True
HYD005836,6773025658,Jowar Roti Point,fast_food,17.4203025,78.5163811,Food,True
HYD005837,344033876,KFC,fast_food,17.4507642,78.3793915,Food,True
HYD005838,1038396679,KFC,fast_food,17.4357767,78.4883632,Food,True
HYD005839,1333758091,KFC,fast_food,17.4567641,78.4994603,Food,True
HYD005840,1883484748,KFC,fast_food,17.4234158,78.4280584,Food,True
HYD005841,2579739896,KFC,fast_food,17.4900784,78.3927776,Food,True
HYD005842,2708120416,KFC,fast_food,17.3920362,78.5106052,Food,True
HYD005843,3382720701,KFC,fast_food,17.4427741,78.3572702,Food,True
HYD005844,3387485579,KFC,fast_food,17.4927973,78.4047256,Food,True
HYD005845,3777434130,KFC,fast_food,17.4227981,78.4623263,Food,True
HYD005846,4987518821,KFC,fast_food,17.3950308,78.4758292,Food,True
HYD005847,5596259552,KFC,fast_food,17.425697,78.5495087,Food,True
HYD005848,5622280681,KFC,fast_food,17.4188116,78.4485887,Food,True
HYD005849,6651205790,KFC,fast_food,17.4972386,78.3358406,Food,True
HYD005850,7035236526,KFC,fast_food,17.4348714,78.3870327,Food,True
HYD005851,7243946112,KFC,fast_food,17.4949264,78.3560827,Food,True
HYD005852,7244487831,KFC,fast_food,17.3965169,78.4430783,Food,True
HYD005853,8990513772,KFC,fast_food,17.4814935,78.5552246,Food,True
HYD005854,9887230597,KFC,fast_food,17.4984371,78.3891683,Food,True
HYD005855,10279842272,KFC,fast_food,17.4264124,78.4530515,Food,True
HYD005856,11099908105,KFC,fast_food,17.4002412,78.555159,Food,True
HYD005857,11447353987,KFC,fast_food,17.3908405,78.3439609,Food,True
HYD005858,11772090401,KFC,fast_food,17.4966626,78.3727461,Food,True
HYD005859,13695602828,KFC,fast_food,17.3686348,78.5262576,Food,True
HYD005860,355893538,KFC,fast_food,17.48890568,78.3958245,Food,True
HYD005861,357618795,KFC,fast_food,17.36770512,78.54062456,Food,True
HYD005862,14063278753,KFC - Next Galleria Mall,fast_food,17.4288184,78.4504782,Food,True
HYD005863,13955167736,KFC - Sindhi Colony,fast_food,17.440659,78.4807884,Food,True
HYD005864,13707317015,KIMS Canteen,fast_food,17.4370194,78.4829942,Food,True
HYD005865,9369224150,Kalpana Food Court,fast_food,17.464015,78.4837276,Food,True
HYD005866,4508556289,Kapil Towers Food Court,fast_food,17.4217717,78.3387768,Food,True
HYD005867,1271862360,Khana E Khaas,fast_food,17.4390971,78.3984902,Food,True
HYD005868,726706999,King & Cardinal,fast_food,17.4006107,78.4884142,Food,True
HYD005869,1361329779,Kinghorn,fast_food,17.4171166,78.5437573,Food,True
HYD005870,8386731743,Kings fast food center,fast_food,17.40994,78.5859655,Food,True
HYD005871,6263697389,Krishna Reddy Sweets,fast_food,17.4061656,78.5557108,Food,True
HYD005872,6269697286,Kwality Tiffins,fast_food,17.492134,78.3968283,Food,True
HYD005873,10181926246,La Milano Pizzeria,fast_food,17.4039279,78.4821265,Food,True
HYD005874,1236750026,Lakshmi Fast Food,fast_food,17.348725300000005,78.5550268,Food,True
HYD005875,7174059841,Lassi Point,fast_food,17.4639479,78.4835733,Food,True
HYD005876,8007003786,Leon's Burger,fast_food,17.5046603,78.3619597,Food,True
HYD005877,6269697485,Maggi Point,fast_food,17.4924407,78.3963628,Food,True
HYD005878,1280010581,Mahaveera Tiffin Centre,fast_food,17.4642845,78.4834609,Food,True
HYD005879,1891013309,Mamu,fast_food,17.4223878,78.4652836,Food,True
HYD005880,6653389786,Masala Chapati Chat,fast_food,17.4947935,78.3214265,Food,True
HYD005881,6254336889,Mayur Pan Shop,fast_food,17.3889575,78.4806808,Food,True
HYD005882,654882404,McDonald's,fast_food,17.4346181,78.3864731,Food,True
HYD005883,1333758092,McDonald's,fast_food,17.4649189,78.5034106,Food,True
HYD005884,2579739894,McDonald's,fast_food,17.4901654,78.3928103,Food,True
HYD005885,2710640984,McDonald's,fast_food,17.4059049,78.4034603,Food,True
HYD005886,3387484592,McDonald's,fast_food,17.4929465,78.4042926,Food,True
HYD005887,4482545489,McDonald's,fast_food,17.4125296,78.4655302,Food,True
HYD005888,4580524692,McDonald's,fast_food,17.3426462,78.5560174,Food,True
HYD005889,4982960923,McDonald's,fast_food,17.3930912,78.4759348,Food,True
HYD005890,5289166893,McDonald's,fast_food,17.4480015,78.3789451,Food,True
HYD005891,7244487832,McDonald's,fast_food,17.3964293,78.4430467,Food,True
HYD005892,7721071786,McDonald's,fast_food,17.4572696,78.3643728,Food,True
HYD005893,8386399875,McDonald's,fast_food,17.3681149,78.5303565,Food,True
HYD005894,10279842271,McDonald's,fast_food,17.4263366,78.4530858,Food,True
HYD005895,11099906306,McDonald's,fast_food,17.4001909,78.5551649,Food,True
HYD005896,331633499,McDonald's,fast_food,17.47719098,78.56484908000002,Food,True
HYD005897,881242183,McDonald's,fast_food,17.419315816666664,78.63552281666666,Food,True
HYD005898,7171348236,Midland,fast_food,17.437253,78.4481274,Food,True
HYD005899,13131265594,Mirchi Bhaji and Punugulu Cart,fast_food,17.5997307,78.5523166,Food,True
HYD005900,1251533033,Multiple Cafeterias,fast_food,17.4142602,78.33000288,Food,True
HYD005901,1485270806,Nescafe,fast_food,17.54525164,78.57604166,Food,True
HYD005902,8233202645,Noodles Corner,fast_food,17.4999535,78.5125691,Food,True
HYD005903,12532085105,Old Madras Biryani,fast_food,17.403499,78.3716748,Food,True
HYD005904,5957506785,Om Sai Ram Nice Vada Pav,fast_food,17.4448874,78.3865836,Food,True
HYD005905,8233202642,Oyalo Pizza,fast_food,17.4993708,78.5119153,Food,True
HYD005906,96346275,Palash Mess,fast_food,17.444758333333333,78.34571846666668,Food,True
HYD005907,2794664334,Paradise Takeaway,fast_food,17.4415483,78.4874318,Food,True
HYD005908,10548060136,PepsiCo GBS,fast_food,17.404178,78.3313382,Food,True
HYD005909,344033883,Pizza Corner,fast_food,17.4506168,78.3792198,Food,True
HYD005910,817354197,Pizza Corner,fast_food,17.4270696,78.4433431,Food,True
HYD005911,902311098,Pizza Corner,fast_food,17.4432919,78.4790047,Food,True
HYD005912,6774880496,Pizza Den,fast_food,17.4408822,78.486756,Food,True
HYD005913,9131094941,Pizza Den,fast_food,17.455012,78.504132,Food,True
HYD005914,817353632,Pizza Hut,fast_food,17.4432794,78.4798416,Food,True
HYD005915,11690250567,Pizza Hut,fast_food,17.4892699,78.4508626,Food,True
HYD005916,2521055369,Pollito's,fast_food,17.4419662,78.4459565,Food,True
HYD005917,6273886287,Prince DriveInn,fast_food,17.4590933,78.3848255,Food,True
HYD005918,6257501985,Puff House,fast_food,17.4541261,78.3829874,Food,True
HYD005919,940042436,RK hotel,fast_food,17.45432346,78.66120172000001,Food,True
HYD005920,14062515343,RR Food court,fast_food,17.3913166,78.6072845,Food,True
HYD005921,6216842785,Raghavendra Chips Shop,fast_food,17.3958608,78.465996,Food,True
HYD005922,11447318963,Rajshree,fast_food,17.3940779,78.3408373,Food,True
HYD005923,7243974418,Raju fast food,fast_food,17.3965018,78.5033418,Food,True
HYD005924,4515082115,Rice Bowl,fast_food,17.4580828,78.3715746,Food,True
HYD005925,2715307359,Ritik Kitchen,fast_food,17.4102721,78.4857809,Food,True
HYD005926,6993330452,Roll Call,fast_food,17.4480764,78.6363372,Food,True
HYD005927,2579745473,Rollacosta,fast_food,17.4922242,78.3937474,Food,True
HYD005928,4516680141,Rotiwala,fast_food,17.4424022,78.4476769,Food,True
HYD005929,7021303761,SK Fast Food,fast_food,17.4499993,78.3854651,Food,True
HYD005930,12854573911,SS Juice shop,fast_food,17.3884478,78.5163048,Food,True
HYD005931,9414614413,Sai Cakes and Bakes,fast_food,17.343352,78.5548682,Food,True
HYD005932,6772788270,Samosa,fast_food,17.4235838,78.5164752,Food,True
HYD005933,4614311149,San's Pizza Den,fast_food,17.4402511,78.4820918,Food,True
HYD005934,6684817722,Shareef Bhai Chicken & Fish Fry Bandi,fast_food,17.442126,78.4404137,Food,True
HYD005935,6765562765,Shawarma,fast_food,17.4227071,78.5082157,Food,True
HYD005936,6758497449,Sholey Curry Point & Chinese Fast Food,fast_food,17.4202785,78.5162304,Food,True
HYD005937,940042437,Shravan Hotel,fast_food,17.45421856,78.66220538,Food,True
HYD005938,3390819953,Siddique,fast_food,17.4826084,78.4147666,Food,True
HYD005939,4716858191,Sirisha Hotel,fast_food,17.4142515,78.4087631,Food,True
HYD005940,3387327074,Siva Reddy Foods,fast_food,17.4931153,78.4039371,Food,True
HYD005941,1553576907,SoftyDen Ice Creams,fast_food,17.394923,78.4776275,Food,True
HYD005942,9369224151,Sonu's Food Court,fast_food,17.4640084,78.4835299,Food,True
HYD005943,7010429411,Spar Kitchen,fast_food,17.4576504,78.3634724,Food,True
HYD005944,6235740585,Spicy Express,fast_food,17.4860476,78.3871556,Food,True
HYD005945,8287449487,Sreem Curry Point,fast_food,17.5044042,78.3187848,Food,True
HYD005946,14049622249,Sri Baswalinga Avadootha Krupa Tiffin Point,fast_food,17.4405762,78.4813232,Food,True
HYD005947,776650861,Sri Sai bakery,fast_food,17.330870259999998,78.60777812,Food,True
HYD005948,6759169596,Sri Sangameshwar Chat Bhandar,fast_food,17.4612937,78.5001676,Food,True
HYD005949,4716915296,Sri Sankar Vilas,fast_food,17.4143783,78.408852,Food,True
HYD005950,14051936333,Sri Satya Chaat Bhandar,fast_food,17.5256983,78.4617315,Food,True
HYD005951,6209979089,Sri Venkateshwara Tiffins,fast_food,17.4047129,78.4645359,Food,True
HYD005952,6215854388,Sri Vijaya Laxmi Food Court,fast_food,17.4314428,78.4064374,Food,True
HYD005953,7246495502,Sri sai bakery and fastfood,fast_food,17.3308801,78.6077872,Food,True
HYD005954,2051380355,Srikanya,fast_food,17.4238852,78.4537632,Food,True
HYD005955,13611060247,Srivinas fastfoods,fast_food,17.5920352,78.4182395,Food,True
HYD005956,8113801608,Subash Chandra Bose,fast_food,17.4249626,78.5478858,Food,True
HYD005957,813570814,Subway,fast_food,17.4262926,78.4480231,Food,True
HYD005958,1042239879,Subway,fast_food,17.4579981,78.3716555,Food,True
HYD005959,1344435293,Subway,fast_food,17.4954729,78.3534265,Food,True
HYD005960,1891013317,Subway,fast_food,17.4223034,78.4652891,Food,True
HYD005961,2427872181,Subway,fast_food,17.4415332,78.4470204,Food,True
HYD005962,4705439089,Subway,fast_food,17.4420207,78.3572301,Food,True
HYD005963,5289291959,Subway,fast_food,17.4416613,78.500761,Food,True
HYD005964,5892276130,Subway,fast_food,17.4690708,78.4947653,Food,True
HYD005965,5905914157,Subway,fast_food,17.4219675,78.3389589,Food,True
HYD005966,6372252706,Subway,fast_food,17.3679097,78.5401625,Food,True
HYD005967,6822125018,Subway,fast_food,17.4901001,78.3927901,Food,True
HYD005968,7244487829,Subway,fast_food,17.3936419,78.4425573,Food,True
HYD005969,10718145769,Subway,fast_food,17.4479284,78.3790129,Food,True
HYD005970,359277162,Subway,fast_food,17.5371681,78.4893973,Food,True
HYD005971,5405057633,Sweet basket,fast_food,17.4338731,78.3689055,Food,True
HYD005972,6621607787,Taaza Kitchen,fast_food,17.4525736,78.3913595,Food,True
HYD005973,6651571855,Taco Bell,fast_food,17.4968647,78.3357239,Food,True
HYD005974,7611061441,Taco Bell,fast_food,17.4576146,78.3645591,Food,True
HYD005975,10279842270,Taco Bell,fast_food,17.4289831,78.4503798,Food,True
HYD005976,10593550499,Taco Bell,fast_food,17.4482768,78.3845095,Food,True
HYD005977,11099906307,Taco Bell,fast_food,17.4002474,78.5551147,Food,True
HYD005978,11684845903,Tea Time,fast_food,17.5215204,78.4422415,Food,True
HYD005979,6248946494,Thansi,fast_food,17.4432774,78.3935366,Food,True
HYD005980,7114069985,The Cups,fast_food,17.4928209,78.3988944,Food,True
HYD005981,744820578,The Rameshwaram Cafe,fast_food,17.447479540000003,78.3861416,Food,True
HYD005982,13965391466,The Thickshake Factory,fast_food,17.4265314,78.3290674,Food,True
HYD005983,6765562783,Tiffin Centre,fast_food,17.4232105,78.5135831,Food,True
HYD005984,1249553649,Tiffin Shop,fast_food,17.414622079999997,78.33299955999999,Food,True
HYD005985,11082456191,Tiffin center,fast_food,17.4553927,78.4102457,Food,True
HYD005986,6216842786,Tiffins,fast_food,17.3947279,78.4655695,Food,True
HYD005987,10253790109,Turkish Central,fast_food,17.3903785,78.4559183,Food,True
HYD005988,6261508286,Twister Juice,fast_food,17.4855652,78.3881443,Food,True
HYD005989,1595853359,Universal Bakers,fast_food,17.4057534,78.4789427,Food,True
HYD005990,11684797110,V Eat N Enjoy corner,fast_food,17.5217239,78.4440202,Food,True
HYD005991,13204169693,Vijayvahini Fast Foods,fast_food,17.5426059,78.5754582,Food,True
HYD005992,1905930612,Vindhya Canteen,fast_food,17.4462731,78.3491325,Food,True
HYD005993,11099906308,WOW Momos,fast_food,17.4001853,78.5551041,Food,True
